﻿지역,시군구,매장명,주소,인스타그램 계정,인스타그램 URL,인스타그램 유형,동일 계정 매장 수,동일 계정 매장명,DM 메모,발송상태,매장 ID
경남,김해시 해반천로130번길,우마이365라멘,경남 김해시 해반천로130번길 11 1층 102호,@umai365_gimhae,https://www.instagram.com/umai365_gimhae/,프로필,1,,,미발송,42647d92-5d06-4996-a7f9-8caf7bc355fc
경남,양산시 양산역9길,무라,경남 양산시 양산역9길 5,@mura_yangsan,https://www.instagram.com/mura_yangsan/,프로필,1,,,미발송,5e6ee683-031b-4497-8a46-4be119e47f52
경남,진주시 가좌길,류헤이,경남 진주시 가좌길 28 1층,@jinju_ryuhey,https://www.instagram.com/jinju_ryuhey/,프로필,1,,,미발송,9e49cda5-ab97-4fe4-8eb4-6a24d913f2f0
경남,진주시 에나로128번길,타카이 진주혁신도시점,경남 진주시 에나로128번길 7 1층,@takai_tm,https://www.instagram.com/takai_tm/,프로필,1,,,미발송,1d215da7-5934-47fc-b7fb-4521d5c789e1
경남,창원시 마산합포구,류센소 경남대점,경남 창원시 마산합포구 해안대로 10 1층 101호,@ryusenso_masan,https://www.instagram.com/ryusenso_masan/,프로필,1,,,미발송,24315035-f4db-4482-b883-55ade98f1b06
경남,창원시 성산구,라멘센타,경남 창원시 성산구 용지로 96 하이페르 1동 1층 113호,@ramen_center,https://www.instagram.com/ramen_center/,프로필,1,,,미발송,457af3fb-7855-4c60-8eee-0caeb7119b2f
경남,창원시 성산구,멘야사쿠라,경남 창원시 성산구 마디미로 28 상남시장 1층 E-103호,@menyasakura_gsl,https://www.instagram.com/menyasakura_gsl/,프로필,1,,,미발송,08d64acc-7d22-4e7c-b716-d42c0b3fd1ad
경남,창원시 성산구,오빠라멘,경남 창원시 성산구 창이대로464번길 12 1층,@5_pparamen,https://www.instagram.com/5_pparamen/,프로필,1,,,미발송,d1c358bd-37b1-468a-81d1-d47543f5776b
경남,창원시 성산구,찬찬라멘,경남 창원시 성산구 중앙대로100번길 14 스타타워즈오피스텔 1층 118호,@chanchan_changwon,https://www.instagram.com/chanchan_changwon/,프로필,1,,,미발송,d79943bf-94c7-4a2f-a62e-5fec97791bee
경남,창원시 성산구,카이조쿠라멘 용호점,경남 창원시 성산구 용지로153번길 6 동양빌딩 1층,@kaizoku.ramen,https://www.instagram.com/kaizoku.ramen/,프로필,1,,,미발송,121a4696-17c5-491b-b6dc-7b571cfbfc22
경남,창원시 의창구,류헤이,경남 창원시 의창구 퇴촌로25번길 6-25 지하1층,@hard__jorker,https://www.instagram.com/hard__jorker/,프로필,1,,,미발송,9fb0910a-216d-48d2-87fd-51f87404db18
경남,창원시 진해구,겐쇼심야라멘 진해,경남 창원시 진해구 진해대로 648,@simyaramen,https://www.instagram.com/simyaramen/,프로필,1,,,미발송,109b4daf-2584-49b4-9286-f6f27de5cc29
경남,창원시 진해구,다이노츠키,경남 창원시 진해구 진해대로694번길 4,@dinotuki.22,https://www.instagram.com/dinotuki.22/,프로필,1,,,미발송,c1ebe133-46a4-42c6-b5b1-d4d119bca74c
경남,창원시 진해구,류센소 진해점,경남 창원시 진해구 병암북로4번길 11 성산빌라 1층 101호,@ryusenso.jinhae,https://www.instagram.com/ryusenso.jinhae/,프로필,1,,,미발송,f7f82ec6-dc45-47f1-9a46-e8a2cb63d91c
경남,창원시 진해구,멘야사쿠라 진해본점,경남 창원시 진해구 진해대로 628 1층 101호,@menya.sakura,https://www.instagram.com/menya.sakura/,프로필,1,,,미발송,c2327635-3b76-4133-9102-54e45a7bf94c
제주,서귀포시,히나타,제주특별자치도 서귀포시 장수로 87 1층,@hinata_jeju,https://www.instagram.com/hinata_jeju/,프로필,1,,,미발송,1c2dcbb3-d5e1-461b-84ee-ea5f6c533838
제주,제주시,마초면탁,제주특별자치도 제주시 노형로 89,@machomentak2025,https://www.instagram.com/machomentak2025/,프로필,1,,,미발송,a3ae75d9-bdad-4812-8706-3e364e8254b8
제주,제주시,마츠노멘,제주특별자치도 제주시 구남동4길 45 1층,@matsunomen,https://www.instagram.com/matsunomen/,프로필,1,,,미발송,191efd68-6400-4329-95f8-2aba48197a71
제주,제주시,시아와세멘칸,제주특별자치도 제주시 도남로16길 15 1층 102호,@siawasemenkan,https://www.instagram.com/siawasemenkan/,프로필,1,,,미발송,be2d4fad-b9af-4586-a239-e6d4f807d6dc
제주,제주시,큐도,제주특별자치도 제주시 구남동1길 46 1층,@qdoramen,https://www.instagram.com/qdoramen/,프로필,1,,,미발송,43a16ba7-d03a-4d6e-9573-30ea33b12e29
제주,제주시,함돌,제주특별자치도 제주시 조천읍 함덕10길 6 1층,@ham_dol_jeju,https://www.instagram.com/ham_dol_jeju/,프로필,1,,,미발송,904d9099-7db1-4a64-80dd-4d8ffada7065
주소 확인 필요,팔달구,멘야고코로,팔달구 우만동 63-4,@menyagokoro_official,https://www.instagram.com/menyagokoro_official/,프로필,1,,,미발송,2a54256e-8c4c-46f7-a8e2-92839e38b714
